GeneID,Ensembl_ID,CPM_TUMOR,CPM_SPLEEN
MADD,ENSG00000110514,34.52376037,47.58351284
PTPMT1,ENSG00000110536,37.2493204,38.67104536
NAA40,ENSG00000110583,16.95904018,20.99716916
CD81,ENSG00000110651,443.0549248,513.4487624
SLC35F2,ENSG00000110660,34.32186704,15.18140648
C11orf21,ENSG00000110665,18.97797354,49.84939441
C11orf58,ENSG00000110696,277.5023897,293.129545
RPS13,ENSG00000110700,2248.990811,2447.227618
NUP98,ENSG00000110713,91.65957432,73.11244513
NDUFS8,ENSG00000110717,244.9975626,210.3493385
TCIRG1,ENSG00000110719,162.1203484,148.339713
CHKA,ENSG00000110721,7.571000082,5.589174524
POU2AF1,ENSG00000110777,5.753960062,6.722115306
PSMD9,ENSG00000110801,117.0981346,121.9799575
PPFIBP1,ENSG00000110841,19.58365354,14.80375955
PRPF40B,ENSG00000110844,3.533133371,5.211527597
CD69,ENSG00000110848,840.7847957,117.2216062
CLEC2B,ENSG00000110852,335.9505103,237.3888585
SELPLG,ENSG00000110876,382.3859775,494.8685336
CORO1C,ENSG00000110880,53.80457391,33.45951776
ASIC1,ENSG00000110881,1.917986687,1.359528938
CAPRIN2,ENSG00000110888,13.02212014,19.93975776
MLEC,ENSG00000110917,129.9183614,141.6175977
MVK,ENSG00000110921,17.16093352,21.60140424
CSRNP2,ENSG00000110925,10.90224012,10.57411396
CAMKK2,ENSG00000110931,26.04424028,24.54705028
BIN2,ENSG00000110934,215.117349,392.3751575
IL23A,ENSG00000110944,11.00318679,8.383761786
ATP5F1B,ENSG00000110955,809.3903821,650.7611851
CYP27B1,ENSG00000111012,2.624613362,3.172234189
KRT18,ENSG00000111057,11.9117068,1.66164648
ELK3,ENSG00000111145,84.79520091,104.9858458
MAGOHB,ENSG00000111196,54.00646725,37.68916335
ITFG2,ENSG00000111203,30.58684033,54.30562815
FOXM1,ENSG00000111206,51.07901388,44.33574927
PARP11,ENSG00000111224,17.96850686,24.16940335
VPS29,ENSG00000111237,220.9722557,225.3041568
RAD51AP1,ENSG00000111247,33.71618703,23.41410949
SH2B3,ENSG00000111252,22.51110691,34.290341
CREBL2,ENSG00000111269,32.20198701,38.29339843
ACAD10,ENSG00000111271,7.369106746,11.17834905
OGFOD2,ENSG00000111325,22.61205358,28.47457832
CDK2AP1,ENSG00000111328,75.50810748,47.65904223
OAS3,ENSG00000111331,73.59012079,49.24515932
MGP,ENSG00000111341,66.62480072,0
ARHGDIB,ENSG00000111348,2311.779638,1870.334172
GTF2H3,ENSG00000111358,40.68150711,34.13928223
EIF2B1,ENSG00000111361,68.84562741,72.43268066
DDX55,ENSG00000111364,29.47642698,30.1362248
SLC38A1,ENSG00000111371,178.9784419,242.3737979
VDR,ENSG00000111424,54.91498726,11.9336429
RFC5,ENSG00000111445,29.77926699,16.91858234
STX2,ENSG00000111450,39.36920042,54.07903999
COPZ1,ENSG00000111481,144.8584682,170.7719405
IL26,ENSG00000111536,45.42600049,32.93081206
IFNG,ENSG00000111537,273.0607363,46.29951329
RAB5B,ENSG00000111540,48.35345385,65.25738904
CNOT2,ENSG00000111596,113.1612146,90.25761563
TIMELESS,ENSG00000111602,35.93701372,26.43528491
CPSF6,ENSG00000111605,125.8804947,98.94349496
KRR1,ENSG00000111615,104.0760145,82.6291477
GAPDH,ENSG00000111640,8978.903257,4388.634942
NOP2,ENSG00000111641,29.47642698,34.36587039
COPS7A,ENSG00000111652,41.48908045,49.92492379
ING4,ENSG00000111653,34.82660038,48.3388067
CDCA3,ENSG00000111665,57.53960062,49.32068871
CHPT1,ENSG00000111666,26.85181362,22.3566981
TPI1,ENSG00000111669,1397.909455,830.5211225
GNPTAB,ENSG00000111670,99.63436107,107.4783155
SPSB2,ENSG00000111671,9.186146766,9.516702568
ENO2,ENSG00000111674,49.4638672,33.83716469
C12orf57,ENSG00000111678,399.3450176,581.1230918
PTPN6,ENSG00000111679,151.8237883,294.6401327
LPCAT3,ENSG00000111684,44.21464048,49.47174748
NT5DC3,ENSG00000111696,2.018933355,2.643528491
SUDS3,ENSG00000111707,71.67213411,88.97361608
GOLT1B,ENSG00000111711,60.26516065,53.77692245
PRKAB1,ENSG00000111725,24.7319336,29.90963664
CMAS,ENSG00000111726,60.87084066,60.87668468
HCFC2,ENSG00000111727,18.06945353,31.79787128
C2CD5,ENSG00000111731,28.1641203,42.44751463
RAB35,ENSG00000111737,70.05698742,79.98561921
RIC8B,ENSG00000111785,18.06945353,27.34163754
SRSF9,ENSG00000111786,383.0926041,418.8859718
FGFR1OP2,ENSG00000111790,122.6502013,155.5905341
KLRB1,ENSG00000111796,406.3103377,437.1640831
BTN3A3,ENSG00000111801,29.67832032,66.01268289
TDP2,ENSG00000111802,57.03486728,67.22115306
DSE,ENSG00000111817,17.05998685,9.667761339
RWDD1,ENSG00000111832,198.5620955,226.8147445
NEDD9,ENSG00000111859,176.1519352,80.89197183
ADTRP,ENSG00000111863,9.085200098,1.283999553
MCM9,ENSG00000111877,17.05998685,18.12705251
FAM184A,ENSG00000111879,12.11360013,7.477409161
RNGTT,ENSG00000111880,52.39132057,45.77080759
MAN1A1,ENSG00000111885,50.47333388,81.72279507
SERINC1,ENSG00000111897,128.5051081,148.9439481
HDDC2,ENSG00000111906,94.18324102,94.18514367
NCOA7,ENSG00000111912,66.12006738,89.8799687
RIPOR2,ENSG00000111913,64.10113402,305.2142467
ULBP1,ENSG00000111981,1.716093352,0.226588156
MTRF1L,ENSG00000112031,29.98116032,34.89457608
FANCE,ENSG00000112039,15.74768017,15.63458279
MAPK14,ENSG00000112062,44.41653381,82.02491261
KCTD20,ENSG00000112078,80.95922754,79.23032535
STK38,ENSG00000112079,85.40088092,268.6580241
SRSF3,ENSG00000112081,559.042646,449.5509023
MRPL18,ENSG00000112110,104.1769611,117.2971356
IL17A,ENSG00000112115,31.293467,3.096704804
MCM3,ENSG00000112118,164.7449618,115.4844304
RNF8,ENSG00000112130,41.79192045,54.00351061
FBXO9,ENSG00000112146,73.99390746,86.33008758
CD83,ENSG00000112149,199.1677755,17.74940558
MDN1,ENSG00000112159,29.07264031,52.87056982
SAYSD1,ENSG00000112167,31.89914701,30.21175419
BACH2,ENSG00000112182,29.77926699,19.18446391
TREML2,ENSG00000112195,1.312306681,3.549881117
ZNF451,ENSG00000112200,51.28090722,64.19997764
RAB23,ENSG00000112210,1.009466678,1.737175866
FBXL4,ENSG00000112234,18.37229353,25.67999106
E2F3,ENSG00000112242,32.20198701,44.33574927
PTP4A1,ENSG00000112245,107.1044145,53.17268737
ASCC3,ENSG00000112249,97.31258772,110.1973734
MED23,ENSG00000112282,29.88021366,41.23904446
ALDH5A1,ENSG00000112294,5.753960062,1.435058324
CRYBG1,ENSG00000112297,70.86456076,94.26067306
VNN2,ENSG00000112303,2.321773358,6.646585921
ACOT13,ENSG00000112304,56.12634727,41.31457385
C6orf62,ENSG00000112308,63.69734735,102.1912585
B3GAT2,ENSG00000112309,1.514200016,3.927528044
GMNN,ENSG00000112312,83.48289423,63.52021317
HBS1L,ENSG00000112339,114.6754146,91.76820334
TRIM38,ENSG00000112343,51.78564056,93.73196736
ZBTB24,ENSG00000112365,40.3786671,50.22704133
PERP,ENSG00000112378,93.67850768,43.80704357
SLC16A10,ENSG00000112394,3.835973375,2.190352178
HECA,ENSG00000112406,33.41334703,59.59268513
EPM2A,ENSG00000112425,4.340706713,3.474351731
CCR6,ENSG00000112486,29.57737365,52.94609921
TAPBP,ENSG00000112493,271.0418029,360.2751687
QKI,ENSG00000112531,62.78882734,70.61997541
TFEB,ENSG00000112561,34.32186704,33.2329296
CCND3,ENSG00000112576,236.4170959,414.0520911
TBP,ENSG00000112592,27.15465363,31.64681251
BICRAL,ENSG00000112624,16.85809352,28.32351955
MRPL2,ENSG00000112651,60.36610732,43.88257295
SRF,ENSG00000112658,57.43865395,43.42939664
CUL9,ENSG00000112659,12.01265346,17.82493497
DNPH1,ENSG00000112667,391.0673909,161.4062967
EXOC2,ENSG00000112685,42.29665379,48.56539485
TMEM30A,ENSG00000112697,75.30621415,96.67761339
SENP6,ENSG00000112701,109.0224012,136.9347758
VEGFA,ENSG00000112715,6.662480072,0.604235084
SLC29A1,ENSG00000112759,40.17677377,15.18140648
TENT5A,ENSG00000112773,4.03786671,5.438115753
CLIC5,ENSG00000112782,19.98744022,7.401879775
FBRSL1,ENSG00000112787,32.00009368,38.21786904
ERBIN,ENSG00000112851,48.95913386,81.34514814
HARS2,ENSG00000112855,23.72246692,40.78586815
CEP72,ENSG00000112877,6.157746733,6.419997764
MAN2A1,ENSG00000112893,45.52694716,59.81927329
TENT4A,ENSG00000112941,15.44484017,20.54399285
HMGCS1,ENSG00000112972,73.59012079,42.22092647
BRD8,ENSG00000112983,45.82978716,62.99150748
KIF20A,ENSG00000112984,39.06636042,37.08492826
NNT,ENSG00000112992,38.96541375,67.37221183
MRPS30,ENSG00000112996,48.15156052,55.060922
HSPA9,ENSG00000113013,218.145749,143.430303
MRPS27,ENSG00000113048,36.9464804,39.42633921
PFDN1,ENSG00000113068,96.20217437,82.47808893
HBEGF,ENSG00000113070,14.33442682,6.646585921
GZMK,ENSG00000113088,41.18624044,430.3664384
APBB3,ENSG00000113108,11.81076013,8.383761786
TMCO6,ENSG00000113119,14.43537349,20.16634592
IK,ENSG00000113141,214.3097756,257.9328514
HMGCR,ENSG00000113161,49.7667072,44.03363172
FAF2,ENSG00000113194,69.75414742,69.6380934
CLK4,ENSG00000113240,41.79192045,58.08209742
ITK,ENSG00000113263,160.9089884,205.2888697
RNF130,ENSG00000113269,8.98425343,6.948703463
THG1L,ENSG00000113272,29.17358698,23.26305072
ARSB,ENSG00000113273,25.23666694,12.68893676
CLINT1,ENSG00000113282,115.0792012,134.7444237
BTNL8,ENSG00000113303,2.422720026,0.226588156
TTC1,ENSG00000113312,108.3157745,109.8952558
MSH3,ENSG00000113318,31.09157367,37.68916335
RASGRF2,ENSG00000113319,4.340706713,9.516702568
CCNG1,ENSG00000113328,51.58374722,60.65009653
POLR3G,ENSG00000113356,3.230293368,2.114822793
DROSHA,ENSG00000113360,20.89596023,28.39904893
LMNB1,ENSG00000113368,278.7137497,191.8446391
ARRDC3,ENSG00000113369,19.98744022,16.69199419
SUB1,ENSG00000113387,720.7592078,624.7035472
LNPEP,ENSG00000113441,115.5839346,221.3010994
PDE4D,ENSG00000113448,261.4518695,85.27267619
RAD1,ENSG00000113456,29.27453365,24.54705028
IL4,ENSG00000113520,0.403786671,3.096704804
RAD50,ENSG00000113522,54.00646725,71.82844558
IL5,ENSG00000113525,2.624613362,6.49552715
ST8SIA4,ENSG00000113532,120.4293746,115.2578422
GNPDA1,ENSG00000113552,26.95276029,49.24515932
SKP1,ENSG00000113558,511.6986589,471.3788947
NUP155,ENSG00000113569,33.71618703,27.71928446
PPP2CA,ENSG00000113575,150.107695,127.3425439
NR3C1,ENSG00000113580,242.2720026,186.2554646
PPWD1,ENSG00000113593,58.75096063,86.02797004
TRIM23,ENSG00000113595,12.11360013,23.94281519
TRAPPC13,ENSG00000113597,20.79501356,22.13010994
TXNDC15,ENSG00000113621,80.85828087,89.12467485
TTC33,ENSG00000113638,22.61205358,19.25999329
TCERG1,ENSG00000113649,111.9498545,103.6263169
SMAD5,ENSG00000113658,11.40697346,18.2025819
ERGIC1,ENSG00000113719,30.58684033,25.67999106
PDGFRB,ENSG00000113721,1.110413345,7.930585474
ATP6V0E1,ENSG00000113732,348.6697904,405.2906824
BNIP1,ENSG00000113734,23.31868025,17.6738762
CPEB4,ENSG00000113742,12.61833347,26.88846122
HRH2,ENSG00000113749,5.955853398,6.722115306
DBN1,ENSG00000113758,92.06336099,16.69199419
ZNF346,ENSG00000113761,15.0410535,21.60140424
EHHADH,ENSG00000113790,4.94638672,4.456233742
SMC4,ENSG00000113810,272.2531629,316.4681251
SELENOK,ENSG00000113811,235.1047892,177.5695852
TBCCD1,ENSG00000113838,20.69406689,20.16634592
CRBN,ENSG00000113851,56.22729394,97.88608356
BCL6,ENSG00000113916,11.81076013,11.55599598
ARL6,ENSG00000113966,5.552066727,6.117880222
NPHP3,ENSG00000113971,4.239760046,13.89740693
CD86,ENSG00000114013,13.32496014,12.08470167
NIT2,ENSG00000114021,73.48917413,54.38115753
FAM162A,ENSG00000114023,87.11697427,65.93715351
KPNA1,ENSG00000114030,47.04114717,51.4355115
PCCB,ENSG00000114054,27.05370696,20.2418753
UBE3A,ENSG00000114062,122.6502013,146.6780666
ARMC8,ENSG00000114098,52.2903739,59.44162636
CEP70,ENSG00000114107,2.927453365,3.549881117
RBP1,ENSG00000114115,1.514200016,0
SLC25A36,ENSG00000114120,51.38185389,39.04869228
TFDP2,ENSG00000114126,38.76352042,55.060922
XRN1,ENSG00000114127,125.8804947,157.4787687
KAT2B,ENSG00000114166,36.44174706,69.94021094
PDCD10,ENSG00000114209,169.8932418,186.7086409
PFKFB4,ENSG00000114268,2.220826691,1.359528938
PRKAR2A,ENSG00000114302,67.23048073,84.36632356
HES1,ENSG00000114315,3.432186704,0.151058771
USP4,ENSG00000114316,75.71000082,95.77126077
ACAP2,ENSG00000114331,185.2371353,243.2046212
ECT2,ENSG00000114346,49.1610272,55.74068647
TFG,ENSG00000114354,70.86456076,60.42350837
USP9Y,ENSG00000114374,11.60886679,25.15128536
TUSC2,ENSG00000114383,61.27462733,67.29668245
NPRL2,ENSG00000114388,36.34080039,52.94609921
RPL24,ENSG00000114391,1719.020805,1565.950749
CYB561D2,ENSG00000114395,95.7983877,119.6385466
CBLB,ENSG00000114423,147.5840283,188.294758
BBX,ENSG00000114439,65.91817404,88.29385161
GNB4,ENSG00000114450,5.350173391,6.948703463
UMPS,ENSG00000114491,35.33133371,33.91269407
NCBP2,ENSG00000114503,50.37238721,54.38115753
FRMD4B,ENSG00000114541,137.5903082,55.66515709
PLXNA1,ENSG00000114554,1.81704002,2.265881564
ABTB1,ENSG00000114626,57.74149396,72.2060925
PODXL2,ENSG00000114631,3.835973375,1.812705251
CSPG5,ENSG00000114646,1.413253349,0.151058771
KLHL18,ENSG00000114648,32.70672035,29.22987217
SCAP,ENSG00000114650,27.45749363,30.58940111
NEK11,ENSG00000114670,6.662480072,6.344468379
MRPL3,ENSG00000114686,136.1770548,178.6269966
CISH,ENSG00000114737,53.70362725,102.1912585
MAPKAPK3,ENSG00000114738,104.2779078,102.1157291
ACVR2B,ENSG00000114739,2.422720026,4.607292513
COMMD2,ENSG00000114744,68.03805407,72.28162189
GORASP1,ENSG00000114745,12.71928014,11.32940782
ABCC5,ENSG00000114770,12.31549347,18.73128759
KLHL24,ENSG00000114796,28.76980031,38.21786904
DNAH1,ENSG00000114841,2.119880023,9.290114412
NKTR,ENSG00000114857,134.5619081,228.7785086
CLCN2,ENSG00000114859,1.413253349,1.132940782
EIF4G1,ENSG00000114867,189.6787887,174.6239392
SPCS1,ENSG00000114902,351.6981905,310.8034212
DGUOK,ENSG00000114956,195.3318021,167.14653
MOB1A,ENSG00000114978,204.2151089,251.588383
KANSL3,ENSG00000114982,26.24613362,35.64986994
LMAN2L,ENSG00000114988,9.993720108,20.16634592
RTKN,ENSG00000114993,13.42590681,3.247763575
TTL,ENSG00000114999,32.90861369,34.06375284
IL1A,ENSG00000115008,49.66576054,0.906352626
CCL20,ENSG00000115009,91.86146766,20.39293407
PIKFYVE,ENSG00000115020,47.34398718,66.08821228
NCL,ENSG00000115053,753.1630881,621.3802542
EPB41L5,ENSG00000115109,2.119880023,2.643528491
TFCP2L1,ENSG00000115112,2.119880023,4.380704357
TP53I3,ENSG00000115129,22.81394691,14.57717139
DNAJC27,ENSG00000115137,12.31549347,9.139055641
POMC,ENSG00000115138,41.48908045,34.97010547
STAM2,ENSG00000115145,25.13572027,29.38093094
OTOF,ENSG00000115155,6.157746733,4.83388067
GPD2,ENSG00000115159,6.864373407,8.232703015
CENPA,ENSG00000115163,60.36610732,52.79504044
CYTIP,ENSG00000115165,417.8182578,287.1627235
ACVR1,ENSG00000115170,5.955853398,8.081644245
EIF2B4,ENSG00000115211,31.69725368,43.27833787
NRBP1,ENSG00000115216,168.4799885,151.8895942
ITGA4,ENSG00000115232,524.6198323,658.4651825
PSMD14,ENSG00000115233,151.4200016,104.3816107
SNX17,ENSG00000115234,165.2496951,186.6331115
ASB3,ENSG00000115239,29.57737365,25.9821086
PPM1G,ENSG00000115241,394.8024176,312.7671852
REEP6,ENSG00000115255,5.753960062,2.794587262
IFIH1,ENSG00000115267,42.70044046,30.96704804
GCA,ENSG00000115271,8.176680088,6.042350837
INO80B,ENSG00000115274,6.561533404,4.380704357
MOGS,ENSG00000115275,69.14846741,85.87691127
TTC31,ENSG00000115282,29.47642698,33.68610592
PCGF1,ENSG00000115289,19.58365354,32.40210636
CLIP4,ENSG00000115295,16.15146684,20.2418753
SPTBN1,ENSG00000115306,92.76998767,141.3154802
AUP1,ENSG00000115307,203.7103755,171.451705
RTN4,ENSG00000115310,224.2025491,212.3131025
HTRA2,ENSG00000115317,74.39769414,57.77997988
DOK1,ENSG00000115325,36.84553373,51.4355115
GALNT3,ENSG00000115339,7.772893417,13.97293631
POLE4,ENSG00000115350,122.145468,131.7232482
CCDC88A,ENSG00000115355,4.94638672,8.685879328
MRPL19,ENSG00000115364,56.73202728,64.57762457
LANCL1,ENSG00000115365,31.79820034,40.18163307
WDR75,ENSG00000115368,31.293467,32.70422391
FANCL,ENSG00000115392,29.37548032,15.10587709
FN1,ENSG00000115414,2.422720026,0.226588156
STAT1,ENSG00000115415,263.7736428,172.9622927
GLS,ENSG00000115419,280.2279497,253.3255588
PAPOLG,ENSG00000115421,26.44802695,38.74657474
PECR,ENSG00000115425,28.66885364,35.27222301
UNC50,ENSG00000115446,50.47333388,59.2150382
IGFBP2,ENSG00000115457,4.643546717,0.453176313
ELMOD3,ENSG00000115459,16.45430684,27.34163754
IGFBP5,ENSG00000115461,12.2145468,0
USP34,ENSG00000115464,88.93401429,154.6841814
EFHD1,ENSG00000115468,3.936920042,1.057411396
CCT4,ENSG00000115484,285.0733897,241.014269
GGCX,ENSG00000115486,22.00637357,15.18140648
EHBP1,ENSG00000115504,17.05998685,19.48658145
TXNDC9,ENSG00000115514,68.13900073,83.53550032
COQ10B,ENSG00000115520,74.1958008,64.80421273
GNLY,ENSG00000115523,7178.923224,10154.77482
SF3B1,ENSG00000115524,379.0547374,440.3363172
CHST10,ENSG00000115526,4.239760046,2.567999106
PDCL3,ENSG00000115539,107.4072545,71.14868111
MOB4,ENSG00000115540,101.2495078,81.64726569
HSPE1,ENSG00000115541,354.2218572,247.6608549
KDM3A,ENSG00000115548,30.88968033,47.65904223
CHMP3,ENSG00000115561,55.62161393,63.8978601
ZNF142,ENSG00000115568,14.33442682,23.64069765
IL1R1,ENSG00000115594,1.615146684,6.571056535
WNT6,ENSG00000115596,1.716093352,0.302117542
IL18R1,ENSG00000115604,36.54269373,70.92209295
IL18RAP,ENSG00000115607,12.31549347,16.6164648
FHL2,ENSG00000115641,5.653013394,2.190352178
CNPPD1,ENSG00000115649,116.7952946,145.8472433
UXS1,ENSG00000115652,52.18942723,61.63197854
STK16,ENSG00000115661,52.49226723,45.77080759
HDLBP,ENSG00000115677,173.2244819,121.0736049
PPP1R7,ENSG00000115685,150.6124283,152.5693586
PASK,ENSG00000115687,34.82660038,19.56211083
TAF1B,ENSG00000115750,38.66257375,48.79198301
ODC1,ENSG00000115758,151.621895,65.55950658
BIRC6,ENSG00000115760,137.1865215,205.2133403
NOL10,ENSG00000115761,28.97169365,25.60446167
STRN,ENSG00000115808,40.58056044,56.6470391
PRKD3,ENSG00000115825,70.7636141,34.89457608
DCAF17,ENSG00000115827,13.72874681,17.22069989
QPCT,ENSG00000115828,43.30612047,7.175291619
RAB3GAP1,ENSG00000115839,86.00656093,41.46563262
RMDN2,ENSG00000115841,2.927453365,2.265881564
SRSF7,ENSG00000115875,602.0459265,379.0064563
PLCL1,ENSG00000115896,1.81704002,2.265881564
SLC1A4,ENSG00000115902,108.2148278,70.24232848
SOS1,ENSG00000115904,37.95594708,98.41478926
KYNU,ENSG00000115919,0.807573342,5.287056982
WIPF1,ENSG00000115935,333.8306303,471.9831298
ORC2,ENSG00000115942,29.98116032,36.10304625
PNO1,ENSG00000115946,35.93701372,23.11199195
ORC4,ENSG00000115947,22.51110691,32.85528268
PLEK,ENSG00000115956,24.93382694,273.7940223
THADA,ENSG00000115970,24.83288027,29.38093094
AAK1,ENSG00000115977,136.2780015,266.090025
TRAK2,ENSG00000115993,37.85500041,58.15762681
C2orf42,ENSG00000115998,9.085200098,15.25693586
PCYOX1,ENSG00000116005,17.76661352,27.79481385
EPAS1,ENSG00000116016,10.19561344,3.474351731
ARID3A,ENSG00000116017,11.81076013,14.27505385
SUMO1,ENSG00000116030,239.9502293,197.8114605
NFE2L2,ENSG00000116044,153.741775,85.42373496
MSH6,ENSG00000116062,56.93392061,43.50492603
FARSB,ENSG00000116120,43.70990714,33.53504715
BCL9,ENSG00000116128,4.03786671,5.438115753
DHCR24,ENSG00000116133,37.55216041,27.71928446
DNAJC16,ENSG00000116138,13.72874681,24.09387396
CACYBP,ENSG00000116161,338.6760703,286.7850766
SCP2,ENSG00000116171,144.8584682,178.7780554
CEP104,ENSG00000116198,40.0758271,50.68021765
FAM20B,ENSG00000116199,12.01265346,14.50164201
TCEANC2,ENSG00000116205,17.46377352,21.60140424
TMEM59,ENSG00000116209,281.5402564,327.1177684
LRRC42,ENSG00000116212,22.20826691,21.90352178
WRAP73,ENSG00000116213,44.01274714,50.52915887
MRPL37,ENSG00000116221,132.7448681,101.2093765
QSOX1,ENSG00000116260,70.86456076,33.68610592
STXBP3,ENSG00000116266,44.01274714,57.32680357
PHF13,ENSG00000116273,8.782360095,13.29317184
ERRFI1,ENSG00000116285,1.615146684,0.302117542
PARK7,ENSG00000116288,709.9579143,554.8388656
SRSF4,ENSG00000116350,197.9564155,259.6700272
MECR,ENSG00000116353,16.75714685,9.441173183
KCNC4,ENSG00000116396,1.413253349,3.172234189
EDEM3,ENSG00000116406,36.84553373,63.8978601
WDR77,ENSG00000116455,56.93392061,57.93103865
ATP5PB,ENSG00000116459,424.9854713,451.5901957
RAP1A,ENSG00000116473,258.0196828,337.0121179
CAPZA1,ENSG00000116489,267.8115096,292.5253099
S100PBP,ENSG00000116497,77.3251475,93.05220289
RNF19B,ENSG00000116514,17.05998685,19.18446391
TRIM62,ENSG00000116525,3.028400033,6.571056535
ASH1L,ENSG00000116539,79.14218752,127.3425439
DLGAP3,ENSG00000116544,2.826506697,0.528705698
SFPQ,ENSG00000116560,541.8817125,462.9196035
GON4L,ENSG00000116580,68.94657408,104.0039638
ARHGEF2,ENSG00000116584,37.95594708,81.87385384
LAMTOR2,ENSG00000116586,183.4200953,194.1105206
DOCK7,ENSG00000116641,4.441653381,5.815762681
SRM,ENSG00000116649,149.5020149,109.2154914
FBXO2,ENSG00000116661,6.056800065,4.984939441
FBXO6,ENSG00000116663,34.1199737,29.53198972
C1orf21,ENSG00000116667,1.413253349,29.0788134
SWT1,ENSG00000116668,6.965320075,9.365643797
MAD2L2,ENSG00000116670,128.3032147,92.67455596
DNAJC6,ENSG00000116675,2.119880023,1.208470167
LEPR,ENSG00000116678,2.826506697,3.021175419
IVNS1ABP,ENSG00000116679,186.852282,104.1550226
MIIP,ENSG00000116691,90.14537431,67.59879999
SMG7,ENSG00000116698,55.01593393,79.60797228
NCF2,ENSG00000116701,5.552066727,3.700939888
SLC35D1,ENSG00000116704,23.62152025,25.83104983
GADD45A,ENSG00000116717,68.84562741,35.27222301
WLS,ENSG00000116729,2.119880023,0.075529385
PRDM2,ENSG00000116731,64.5049207,85.1971468
RGS2,ENSG00000116741,356.8464705,22.50775687
BCAS2,ENSG00000116752,109.3252412,71.14868111
SRSF11,ENSG00000116754,331.5088569,405.1396236
CTH,ENSG00000116761,4.542600049,0.906352626
AGMAT,ENSG00000116771,33.61524036,24.47152089
PLEKHM2,ENSG00000116786,47.74777385,52.11527597
CRYZ,ENSG00000116791,22.10732024,28.02140201
ZBTB17,ENSG00000116809,32.60577369,25.15128536
CD58,ENSG00000116815,178.6756019,104.0794932
TFAP2E,ENSG00000116819,0.605680007,1.510587709
CD2,ENSG00000116824,1330.275188,1193.515349
TTF2,ENSG00000116830,63.59640069,46.90374837
NR5A2,ENSG00000116833,7.671946749,3.625410502
